file_name,tsne_norm_x,tsne_norm_y,tsne_raw_x,tsne_raw_y,umap_norm_x,umap_norm_y,lda_norm_x,lda_norm_y,class_id,class_name,camera_id
S011C001P001R001A041.skeleton,-32.82939,9.084547,-35.183617,-5.7407637,12.157947,2.415729,-0.80752975,-1.5633179,41,sneeze/cough,1
S011C003P025R002A050.skeleton,-26.404266,-34.99209,32.53158,8.351512,12.30935,-2.8146474,-0.19653046,0.031421114,50,punch/slap,3
S025C003P066R001A081.skeleton,15.500348,-18.988552,12.577254,72.73465,14.664798,2.8249424,0.6675196,0.6728059,81,toss a coin,3
S027C003P079R001A116.skeleton,2.902061,-14.918731,-12.823894,-33.481434,9.964109,-0.124831155,-1.1002424,-0.3846099,116,follow,3
S019C002P008R002A110.skeleton,-28.60909,55.334904,-33.357944,-32.82629,7.210132,8.132515,-1.2309575,-0.07432192,110,shoot with gun,2
S002C003P003R001A042.skeleton,5.200241,-33.580288,-64.7036,-19.529053,9.289897,-1.7176557,-2.7090752,0.58779263,42,staggering,3
S003C003P007R001A043.skeleton,38.4945,-24.948275,-61.179527,-5.471267,7.568423,-0.00857007,-5.684553,1.6696131,43,falling down,3
S010C003P017R002A046.skeleton,12.878119,51.008495,-34.791416,13.461936,11.605563,7.4735923,1.0483758,-0.18534726,46,back pain,3
S021C003P057R002A090.skeleton,13.805989,13.805403,34.196724,-13.726536,7.5707994,3.0579834,0.9365767,-0.8701494,90,take object out of bag,3
S026C003P008R001A064.skeleton,59.8012,2.7389734,-33.367954,-31.118174,15.775756,8.759492,-2.2404425,-2.6653774,64,bounce ball,3
S002C001P009R002A028.skeleton,-52.892815,-25.95773,-50.635647,-11.649029,9.4321785,-4.187848,2.0370364,-1.1213509,28,phone call,1
S022C002P066R001A120.skeleton,-14.256818,-19.326488,76.275055,-12.124561,10.665039,-1.2269304,1.0503283,1.0063523,120,rock-paper-scissors,2
S031C001P051R001A076.skeleton,-32.093464,-11.599122,-33.006775,55.708576,11.831713,-0.3426377,1.8622237,-0.8354353,76,cutting paper,1
S030C001P094R002A070.skeleton,15.223312,-17.798534,12.089217,69.40546,14.454723,2.8017929,0.8371856,0.92749447,70,thumb down,1
S015C003P008R002A049.skeleton,-5.7929134,59.887993,5.957181,30.724773,9.084493,7.994001,0.8748314,0.15556496,49,fan self,3
S023C003P063R002A118.skeleton,-31.021145,55.286057,-24.11307,33.14986,7.0428677,8.092537,-0.13005519,0.2728517,118,exchange things,3
S013C002P027R001A013.skeleton,-47.850178,26.70671,-37.19824,-14.418908,12.775431,4.1552196,0.642229,0.82643205,13,tear up paper,2
S006C003P008R001A055.skeleton,-17.740614,38.80459,17.553394,-5.6648407,8.826163,5.905442,-2.8604593,-0.44107318,55,hugging,3
S027C003P041R002A072.skeleton,18.018494,19.222586,2.0482001,17.096975,7.3723054,3.3988402,0.3697914,0.6323418,72,make victory sign,3
S010C002P007R002A026.skeleton,18.675817,-38.245476,15.976869,-42.491962,9.131529,-1.8787626,-1.9059619,-0.74259394,26,hopping,2
S004C003P008R001A043.skeleton,46.06252,-25.053196,-35.07695,10.21998,7.548723,-0.38712573,-3.7301106,0.061196122,43,falling down,3
S023C003P063R002A111.skeleton,-25.697441,9.674263,-23.154982,34.039127,11.694417,2.5263479,-0.8974934,0.32405514,111,step on foot,3
S025C001P055R002A107.skeleton,-15.087675,37.769127,3.012313,52.514668,8.881469,5.928744,-0.6619389,0.6593749,107,wield knife,1
S006C001P023R001A043.skeleton,40.8937,-16.703108,30.79757,9.207244,7.402834,0.16547999,-5.626259,2.4644854,43,falling down,1
S005C001P010R001A020.skeleton,52.96421,25.718693,17.672892,-15.6987705,14.73852,9.611154,2.1314142,0.29118097,20,put on a hat/cap,1
S026C003P071R001A088.skeleton,-20.286642,-56.247417,-15.921759,-7.467852,10.916913,-3.5048048,0.53042334,-0.40982056,88,take off bag,3
S012C002P019R002A011.skeleton,55.482925,17.809883,35.506798,-5.4746294,14.3108635,10.053753,1.1949621,-0.95510477,11,reading,2
S026C003P050R001A070.skeleton,38.71645,39.706093,1.4934757,-18.702183,14.13605,7.7732534,1.4803569,-0.29620767,70,thumb down,3
S027C002P044R001A071.skeleton,-8.897999,28.200912,11.871592,51.090023,11.544767,4.088459,-0.6548481,0.62010586,71,make OK sign,2
S031C003P101R002A090.skeleton,27.38698,9.509158,-12.5415945,-19.319828,8.405901,4.150751,0.15897469,-2.51983,90,take object out of bag,3
S030C001P095R001A096.skeleton,-31.275719,-10.385747,-27.226667,9.231866,11.559744,-3.7233217,1.6373839,-0.00441498,96,cross arms,1
S030C003P093R001A078.skeleton,-43.716194,-29.791744,-4.664494,-0.74156,9.969016,-3.580125,1.3153766,-2.8335161,78,open bottle,3
S027C002P083R001A062.skeleton,-46.152847,26.938175,28.666212,-9.040256,12.722016,4.2248855,1.3277884,0.92381674,62,take off headphone,2
S029C003P048R001A073.skeleton,-7.0493827,20.2526,77.148544,-15.125708,10.175057,3.5470998,-3.75266,2.1838477,73,staple book,3
S007C001P018R002A020.skeleton,-8.344625,-2.927944,32.811005,-26.318205,10.208473,1.539023,2.0532377,0.19031754,20,put on a hat/cap,1
S029C001P044R001A112.skeleton,16.731033,-20.725552,13.459591,71.30209,14.740866,2.8491259,0.62002695,1.7601703,112,high-five,1
S003C001P016R002A004.skeleton,-12.211719,1.8011136,-67.30004,7.5598297,12.781375,0.7036226,0.6777813,0.47332177,4,brush hair,1
S010C003P021R002A035.skeleton,36.303394,-11.485215,-50.941906,7.6733294,7.625711,1.2379885,-3.7925606,-0.7575002,35,nod head/bow,3
S030C003P094R002A117.skeleton,18.329079,0.8335847,13.789762,-26.094501,7.9547133,2.013099,-1.816885,0.24130064,117,whisper,3
S029C002P041R002A087.skeleton,10.902421,-34.99037,-14.806052,-3.9603474,9.456083,-1.3439817,-0.38515654,-0.72668105,87,put on bag,2
S029C002P008R001A116.skeleton,-23.3093,24.817312,-19.307114,-13.939826,10.927355,3.8099196,-3.610557,0.48218903,116,follow,2
S012C001P019R002A060.skeleton,43.27779,-13.240531,-31.328852,29.062647,7.053996,0.77733403,-4.1506233,-0.012455609,60,walking apart,1
S011C003P038R002A051.skeleton,-1.3618096,64.47216,8.389931,0.9489075,9.567832,8.47583,0.34087673,-0.55943215,51,kicking,3
S003C002P002R001A006.skeleton,-23.81844,21.605783,-64.632095,-12.7262,11.061479,3.49683,-2.4442296,-0.3405006,6,pick up,2
S005C001P016R002A053.skeleton,-3.8116527,-0.24131075,-30.233742,27.363132,9.774087,1.8557297,0.89402807,2.116982,53,pat on back,1
S029C003P008R002A067.skeleton,22.985317,75.76104,6.9716697,86.09499,-8.869298,-0.25656083,-0.3649551,-1.3476291,67,hush,3
S011C002P038R002A016.skeleton,40.007515,43.16165,-29.435179,-11.84077,14.260282,7.575652,1.043292,0.035910964,16,put on a shoe,2
S004C002P020R002A002.skeleton,-12.229885,-56.136124,24.349295,-28.769806,12.140503,-1.7507739,1.4607221,-0.14497173,2,eat meal,2
S005C002P010R001A038.skeleton,-17.212067,12.960606,-23.697382,-50.83428,10.271502,2.1999624,1.1658497,1.0883881,38,salute,2
S023C003P065R002A075.skeleton,33.901825,12.154773,24.615732,12.171316,13.00919,8.81251,0.64221287,-0.62785006,75,cutting nails,3
S030C003P008R001A076.skeleton,-18.220005,-22.555199,-1.1571449,-0.7071407,10.101582,-2.2225811,-0.6106901,-3.6102896,76,cutting paper,3
S019C001P041R002A077.skeleton,8.809443,-61.51904,48.222084,-23.536917,13.619902,-0.61320096,0.640612,1.1004025,77,snap fingers,1
S027C001P080R001A071.skeleton,-23.119263,-35.40286,23.876234,19.183615,12.348107,-2.5439906,1.0776017,0.68848,71,make OK sign,1
S010C001P013R001A017.skeleton,59.301697,17.126072,-30.354485,-46.69146,14.562158,10.265298,-0.14097388,-1.2109962,17,take off a shoe,1
S003C001P002R002A040.skeleton,-25.335966,-14.070232,-45.246166,-22.505304,10.113992,1.3752716,2.1692803,1.8731818,40,cross hands in front,1
S023C001P059R002A093.skeleton,0.34294102,-63.55674,9.888573,6.446347,13.244321,-1.3434278,1.6332698,2.346526,93,shake fist,1
S029C001P041R002A089.skeleton,29.327911,9.539326,-30.39255,14.7925205,8.446062,4.1761,-1.1778709,-1.6103712,89,put object into bag,1
S008C001P030R002A009.skeleton,58.32089,3.7383113,47.542175,-18.324028,15.815611,8.743661,-3.00646,-2.9843214,9,stand up,1
S031C002P100R001A098.skeleton,-47.752346,25.010391,-26.45838,-1.397551,12.7182045,4.0611854,0.6434981,2.1967087,98,arm swings,2
S008C002P008R002A056.skeleton,-18.507608,-30.175364,72.09979,-6.7494307,10.474299,-2.4937236,0.13151959,-2.0058255,56,giving object,2
S016C003P040R002A021.skeleton,13.550537,44.025723,-19.477566,-61.304817,11.790194,6.926213,-0.32002258,-0.7054529,21,take off a hat/cap,3
S020C002P043R002A099.skeleton,-31.106262,-55.335415,42.435654,-2.1419313,11.017221,-3.446585,0.9265987,0.16315126,99,run on the spot,2
S024C001P063R002A094.skeleton,-0.28128412,-60.32057,12.188672,53.641537,13.262392,-1.3790103,0.9168333,1.4466374,94,throw up cap/hat,1
S011C001P002R002A049.skeleton,-11.331284,-2.959083,-37.371372,-12.16793,10.899323,1.3274662,1.3898056,0.97674125,49,fan self,1
S012C003P015R001A040.skeleton,-43.54685,-0.02818349,-17.894567,22.717903,11.395455,1.4241961,1.614357,1.614522,40,cross hands in front,3
S028C002P043R002A101.skeleton,31.412857,-24.45385,-58.46926,-10.825481,8.386786,0.017966582,-3.9205916,1.2679282,101,cross toe touch,2
S010C002P017R002A002.skeleton,16.787521,35.1558,4.5443535,-41.489285,12.774616,6.557374,1.1566578,-1.2319243,2,eat meal,2
S026C001P076R001A093.skeleton,-8.795346,-44.86596,-24.329575,-41.87826,12.701099,-2.36382,1.7704437,1.008709,93,shake fist,1
S019C003P049R002A089.skeleton,33.326473,11.834777,36.96537,-14.198882,12.974756,8.7941885,0.29806846,-1.0400589,89,put object into bag,3
S029C003P088R001A108.skeleton,30.595785,-44.37124,-8.196206,27.48031,7.920258,-2.457935,0.52785313,-2.3237526,108,knock over,3
S011C002P028R001A017.skeleton,5.604484,42.21622,-41.59199,-3.8987513,11.708183,6.66967,-1.8913465,-1.1613668,17,take off a shoe,2
S004C003P003R001A012.skeleton,69.289566,20.305271,-12.079855,4.7796745,14.96974,11.2691965,0.6254025,-1.0373424,12,writing,3
S015C002P017R002A025.skeleton,-35.91803,2.2617917,3.171177,-30.935253,11.751031,1.884812,0.30589285,-0.90432644,25,reach into pocket,2
S029C001P067R002A119.skeleton,41.1021,-11.356106,-21.329433,8.558507,7.5341797,1.5665269,-2.7894263,0.37774414,119,support somebody,1
S007C001P027R002A023.skeleton,-11.615236,-26.861897,13.5215025,-28.856367,10.780682,-1.8449273,2.0610304,1.7156183,23,hand waving,1
S009C003P015R002A035.skeleton,36.62955,-10.876726,-67.148895,-16.718418,7.5720415,1.2759057,-3.7663438,-1.4278423,35,nod head/bow,3
S012C001P016R002A029.skeleton,-42.78988,-9.4421,-10.248622,18.804077,10.695451,0.8306978,1.0911548,-2.426162,29,play with phone/tablet,1
S030C002P085R001A097.skeleton,-39.6145,26.955048,-33.24905,-19.474371,12.166115,4.109638,0.7386719,0.16001594,97,arm circles,2
S011C001P015R001A034.skeleton,39.359657,38.586094,-44.660767,-5.490803,14.129124,7.9216475,2.1466408,-0.20798135,34,rub two hands,1
S014C001P015R001A051.skeleton,-19.461626,17.902346,17.744003,-15.437869,11.078703,2.9212778,-1.0661305,0.61165535,51,kicking,1
S003C003P008R002A043.skeleton,-0.19293438,13.123159,-68.7504,-1.3326715,8.78778,2.4530551,-4.5658317,0.5381949,43,falling down,3
S026C001P041R001A091.skeleton,65.2638,22.074743,-42.12657,-5.2093687,14.891244,10.721797,0.6795229,-0.5611732,91,open a box,1
S005C003P016R001A046.skeleton,-36.683517,-16.557085,-49.223278,-17.97965,11.542015,-0.5664575,0.17951946,1.2284806,46,back pain,3
S023C002P068R001A118.skeleton,5.733624,9.024232,15.681294,-47.574966,8.665748,2.9744923,0.567904,-0.4873408,118,exchange things,2
S007C003P026R002A056.skeleton,-25.383907,30.548054,-18.752413,13.372014,11.154919,4.3657618,-1.1653484,-0.011196309,56,giving object,3
S024C002P061R001A091.skeleton,-28.935566,57.946377,48.79839,-38.133224,7.141716,8.249344,0.5281475,-0.72865266,91,open a box,2
S023C003P060R002A085.skeleton,16.643581,19.608978,38.982914,16.368002,7.3435297,3.3355672,-0.6303038,-0.3578956,85,apply cream on face,3
S017C003P009R002A029.skeleton,19.477942,8.61382,-9.720213,29.953653,8.3785515,3.6324632,1.7314624,-2.0981865,29,play with phone/tablet,3
S031C003P008R002A062.skeleton,40.986294,15.04888,-43.250237,-31.833036,13.269949,9.094888,1.1652185,-0.09529267,62,take off headphone,3
S015C002P008R002A057.skeleton,23.987972,-15.4622755,54.50865,1.7982891,8.582731,0.60062927,-3.6090512,-0.6313201,57,touch pocket,2
S023C001P065R002A108.skeleton,-8.34518,-41.936157,-24.427753,47.727333,11.33898,-3.4031978,-0.09713614,-1.788356,108,knock over,1
S007C002P017R002A008.skeleton,3.1557643,-24.784187,1.7798388,-16.728489,9.8605,-1.6843122,-2.4632413,0.55438924,8,sit down,2
S003C002P016R001A010.skeleton,-34.97578,22.38791,-34.758766,-42.446495,11.733736,4.081892,1.6244521,-0.024356788,10,clapping,2
S026C002P050R002A084.skeleton,38.002563,43.94578,-51.862106,-28.442875,14.150778,7.441606,1.0383564,-0.67713714,84,play magic cube,2
S032C001P103R001A089.skeleton,-6.034079,-33.323982,16.058891,-8.604238,9.548732,-2.8511693,0.7638834,-2.507072,89,put object into bag,1
S001C003P003R001A006.skeleton,22.664734,-29.678026,-15.838427,-32.649532,8.127306,-0.49136084,-5.4024825,1.2788138,6,pick up,3
S003C002P007R002A052.skeleton,-17.385897,50.344402,-67.683716,2.993685,7.896361,7.2084727,0.6667905,-0.76378924,52,pushing,2
S019C001P041R001A113.skeleton,19.431114,-63.778263,12.140058,13.314657,14.061125,-0.8025196,0.23827621,0.36785996,113,cheers and drink,1
S023C001P056R002A084.skeleton,6.0170307,4.7860575,11.7032,6.533713,9.0035095,3.2302601,1.702576,-1.3620828,84,play magic cube,1
S030C001P088R002A073.skeleton,-60.195427,-31.35838,-25.572369,11.586729,9.054035,-4.0681467,1.2295828,-2.692296,73,staple book,1
S008C003P019R001A024.skeleton,50.578407,-21.928316,49.250927,-13.742962,7.032425,-0.5372101,-3.7462072,-0.67603624,24,kicking something,3
S011C001P019R002A047.skeleton,55.0697,19.300142,-37.046253,0.6255127,14.290799,9.969558,1.4005157,0.4158317,47,neck pain,1
S032C003P067R002A062.skeleton,39.860153,16.318207,16.165552,-29.970533,13.298153,9.023447,0.72966933,-0.2857765,62,take off headphone,3
S011C002P018R002A059.skeleton,49.44797,-15.838197,67.10385,-14.759199,6.955799,0.28006828,-3.4255505,-0.039316535,59,walking towards,2
S022C001P064R001A089.skeleton,14.57825,-47.73868,-22.261707,-9.357128,13.172559,0.076133646,-0.019232728,-0.95299244,89,put object into bag,1
S032C003P044R001A083.skeleton,-49.944687,-35.624485,-5.8592362,-0.46193162,10.14812,-4.293957,1.974051,-3.4688492,83,ball up paper,3
S029C002P049R002A106.skeleton,-28.466085,8.773882,-37.076538,50.37258,11.9478,2.4990706,-0.58259296,-1.0002142,106,hit with object,2
S019C002P049R001A075.skeleton,-29.500227,13.507824,37.197,-37.382347,11.7900505,3.0056095,0.61288595,-1.979575,75,cutting nails,2
S011C003P038R001A020.skeleton,41.290802,39.973053,13.285847,21.349997,14.236421,7.745152,0.8523709,1.6256597,20,put on a hat/cap,3
S013C001P018R001A042.skeleton,47.042103,27.061308,22.449898,26.644567,13.905611,9.032418,1.2945964,-0.012824565,42,staggering,1
S030C001P094R002A084.skeleton,-38.840904,-6.633719,-29.461864,11.405999,10.595396,1.2015594,1.0563287,-2.1528924,84,play magic cube,1
S025C002P055R002A064.skeleton,30.254639,-29.991903,-16.112776,68.79257,8.5593815,0.007026985,-2.110805,-0.78524554,64,bounce ball,2
S003C002P018R002A023.skeleton,-17.361061,-12.915037,-71.88001,7.862445,12.24484,-1.0731968,1.9844177,2.325083,23,hand waving,2
S012C002P019R002A003.skeleton,-7.623807,-57.173893,-22.185034,-20.084799,12.549487,-1.5553178,1.3702267,2.3171058,3,brush teeth,2
S029C002P080R001A113.skeleton,-35.27465,21.911594,-48.364365,4.5691795,11.857723,3.9974778,1.010916,0.15453455,113,cheers and drink,2
S016C003P007R001A056.skeleton,-23.880375,42.139797,1.9873741,-14.884462,7.9327726,6.166573,-1.5719249,-0.1596576,56,giving object,3
S016C002P040R002A020.skeleton,35.44268,39.992134,38.609066,13.415348,13.863587,7.8834724,0.9952183,0.408463,20,put on a hat/cap,2
S008C001P029R001A027.skeleton,-31.049667,15.4580765,37.364826,-14.626862,11.8537245,2.891251,0.21313573,-0.17667031,27,jump up,1
S021C003P060R001A072.skeleton,-6.953753,-60.573856,34.707867,-33.674335,13.115533,-1.7291987,1.1544198,1.6542984,72,make victory sign,3
S007C001P017R001A043.skeleton,21.242496,-27.195665,41.79231,-22.06441,8.123092,-0.43704596,-6.38412,1.0608494,43,falling down,1
S026C001P041R002A083.skeleton,-54.885727,-30.724861,-22.999176,-40.441906,9.461769,-4.313948,1.1256188,-3.1399622,83,ball up paper,1
S026C003P071R002A107.skeleton,13.007131,12.347133,-28.768135,-23.576738,7.777761,3.126668,-0.7644186,0.590232,107,wield knife,3
S031C003P085R001A070.skeleton,-45.75235,-41.957394,-22.795788,75.492584,10.647039,-3.6674893,0.98281556,-0.7330778,70,thumb down,3
S010C001P018R002A053.skeleton,-2.5942721,-2.141177,-12.655377,-41.39293,9.6840105,1.7313733,1.5539696,1.1124951,53,pat on back,1
S029C003P044R002A073.skeleton,-1.3730412,62.652203,-49.230885,7.0315833,9.401651,8.438467,0.8376623,-0.32246712,73,staple book,3
S003C003P016R001A050.skeleton,13.350249,39.601643,-61.06962,-18.704887,12.130925,6.677864,0.97643983,-0.0494351,50,punch/slap,3
S008C002P001R001A028.skeleton,-42.176746,45.47891,67.22145,-11.047712,6.52836,7.014357,1.5921264,0.1025429,28,phone call,2
S006C002P008R001A056.skeleton,4.776082,10.228646,-18.307848,-57.466072,8.843281,2.9579954,-0.13999072,-0.5876381,56,giving object,2
S017C003P003R001A028.skeleton,-38.058823,-33.137424,47.923775,11.909187,9.730683,-3.049634,0.46115765,-1.755936,28,phone call,3
S013C001P017R001A023.skeleton,-18.982637,5.3017774,44.588303,-37.794792,12.203675,1.6755974,1.1720695,1.5561221,23,hand waving,1
S032C002P104R001A062.skeleton,-25.092752,-42.079273,-13.64051,-10.518547,11.755381,-3.193786,2.377864,1.7006679,62,take off headphone,2
S016C003P039R002A003.skeleton,0.63650227,43.3547,63.434475,13.492969,9.923781,6.3012686,1.3537915,0.83280015,3,brush teeth,3
S015C002P025R002A043.skeleton,38.11822,-46.378544,0.5082461,-23.889023,7.190781,-1.149202,-4.409962,-0.1252303,43,falling down,2
S006C002P023R002A026.skeleton,11.828441,-32.639496,32.534863,-20.730997,9.220307,-1.4270701,-1.4797894,0.41696516,26,hopping,2
S011C001P028R001A050.skeleton,-21.134945,23.938784,-66.53785,-17.09809,10.954747,3.6977246,0.53684884,-0.3413209,50,punch/slap,1
S017C003P020R002A058.skeleton,-2.9543223,68.95685,-13.656332,29.837088,9.838004,7.760091,0.28570738,0.7521921,58,shaking hands,3
S028C001P042R001A086.skeleton,-33.61994,-41.277534,-26.446781,-0.1569991,11.360839,-4.2084565,1.0680603,-2.6678047,86,apply cream on hand,1
S006C003P017R002A008.skeleton,-2.5678275,13.613591,32.594196,-8.542854,9.643665,2.7927039,-1.6756508,0.15204224,8,sit down,3
S028C002P008R001A096.skeleton,-1.0532784,34.690742,-35.768784,53.813488,10.269691,5.769965,0.4670793,-1.0474167,96,cross arms,2
S012C003P017R001A047.skeleton,20.873436,29.243101,29.359692,-7.71755,12.955471,6.325656,-0.6141763,0.46709222,47,neck pain,3
S031C002P097R001A084.skeleton,-30.781008,57.90817,-12.04333,2.197477,7.0238814,8.2722645,0.27499485,-0.51507926,84,play magic cube,2
S025C003P056R001A080.skeleton,24.789598,-11.077593,58.631767,16.342167,8.612619,0.86653167,-4.8938327,0.34185636,80,squat down,3
S022C001P062R001A086.skeleton,-37.564358,-30.209343,64.55067,-23.290129,10.234014,-3.5008671,1.5055783,-2.698795,86,apply cream on hand,1
S023C003P059R001A104.skeleton,-43.08437,-39.57766,35.187756,23.272924,10.5193205,-3.6461055,1.5463958,-2.19678,104,stretch oneself,3
S005C002P004R002A007.skeleton,-21.45347,-26.088243,9.400641,-23.867556,11.356443,-2.1259186,0.897755,1.4864801,7,throw,2
S027C003P082R002A100.skeleton,-10.865722,50.859043,18.245901,0.40497026,8.570503,7.240501,0.48593357,-0.42412627,100,butt kicks,3
S011C001P028R001A034.skeleton,-13.889554,9.6498165,-29.210667,-29.92047,11.192463,1.901065,1.1643838,0.11228564,34,rub two hands,1
S021C002P059R002A080.skeleton,33.410675,-25.766846,-20.22357,24.362707,8.092302,-0.13806087,-5.5812373,2.7464864,80,squat down,2
S012C002P028R001A010.skeleton,-33.28819,31.198586,55.16924,15.011022,11.567762,4.918224,2.0669818,-0.22389536,10,clapping,2
S028C001P041R002A106.skeleton,2.5101917,-16.151806,3.9021342,14.008355,9.929002,-0.22262044,-1.3344153,1.1449115,106,hit with object,1
S010C003P013R002A030.skeleton,-6.228979,58.885532,-9.904704,29.935162,9.048897,7.9830465,-0.42486024,-1.1549402,30,type on a keyboard,3
S011C002P018R001A005.skeleton,-33.397453,10.680839,26.70262,-9.905473,12.140494,2.4940035,-0.3883959,-0.036775112,5,drop,2
S008C002P008R002A025.skeleton,29.941051,39.699657,77.099396,-14.772935,13.16518,7.7429333,0.13563299,-0.78794914,25,reach into pocket,2
S030C002P067R001A062.skeleton,40.054844,33.699642,-25.059961,74.57977,13.921587,8.322545,-0.013138257,0.7579975,62,take off headphone,2
S013C002P027R001A058.skeleton,-31.178883,58.880703,0.20778513,-28.684694,7.048206,8.386391,0.13816404,-0.4637556,58,shaking hands,2
S023C002P064R001A084.skeleton,-39.445602,50.631466,-30.348267,14.571246,6.2885976,7.40299,0.7049998,-0.5649495,84,play magic cube,2
S017C003P015R001A054.skeleton,11.093144,-37.608387,-57.459637,-6.579664,9.355949,-1.1111662,-1.2632592,0.13223287,54,point finger,3
S017C002P016R001A045.skeleton,-11.862977,42.197132,42.525677,2.5301037,8.817712,6.772327,-1.0818759,-0.14149734,45,chest pain,2
S018C002P044R001A112.skeleton,-20.18299,-37.601246,57.04303,9.866383,12.037424,-2.9000947,1.094306,0.10997243,112,high-five,2
S016C002P019R002A015.skeleton,-24.666544,-49.053898,8.070377,0.10843951,11.3425,-2.7259085,1.5104793,2.5752149,15,take off jacket,2
S017C001P015R001A006.skeleton,21.137524,-13.156667,42.767635,14.011406,8.944066,0.863719,-4.7226233,-0.20469315,6,pick up,1
S030C003P043R002A095.skeleton,-4.526123,56.08034,-21.716078,74.38503,8.892421,8.0177,1.7458179,1.041071,95,capitulate,3
S031C001P043R001A100.skeleton,-1.5581685,-69.63365,-38.464485,-14.23674,7.8003745,-2.0948353,-0.34188724,0.38783658,100,butt kicks,1
S019C003P046R001A084.skeleton,-13.739686,52.219612,42.572803,10.7754345,8.386579,7.1157317,1.6130595,-0.24157149,84,play magic cube,3
S030C003P092R001A074.skeleton,-58.57836,-34.338333,-14.653606,-6.0191565,9.469929,-4.159752,1.7632318,-3.2712955,74,counting money,3
S008C002P007R002A042.skeleton,20.116037,-30.054579,67.26259,-9.544321,8.288305,-0.71585846,-5.6415787,0.7860285,42,staggering,2
S032C002P105R001A074.skeleton,31.09914,-44.552788,13.251455,-5.074884,7.878007,-2.4113612,0.73272747,-2.3665597,74,counting money,2
S021C002P060R001A116.skeleton,-21.078182,58.92534,-20.26931,23.477379,7.818897,8.068964,-1.8688427,-0.06019783,116,follow,2
S029C002P074R001A061.skeleton,-43.354458,22.954798,-6.528172,-14.808877,12.505018,3.6047308,1.7813709,0.36729705,61,put on headphone,2
S028C001P048R002A073.skeleton,58.268097,18.73835,33.93378,-18.36282,14.748823,10.222474,0.77459586,-1.4197856,73,staple book,1
S022C002P064R001A101.skeleton,23.935041,7.6681905,-26.542068,34.278023,8.35979,3.8853524,-0.9007565,-1.5185577,101,cross toe touch,2
S020C002P052R002A071.skeleton,-5.935635,-60.111305,57.38336,0.25505197,13.103712,-1.7005368,1.1111062,2.0085576,71,make OK sign,2
S007C003P028R002A017.skeleton,47.474045,-5.0032606,-26.114853,-38.60897,7.683429,1.5953605,-2.958503,-0.5093106,17,take off a shoe,3
S017C003P003R002A028.skeleton,-4.460234,58.115,33.22936,5.249571,8.988836,8.109182,1.0611373,-0.4954732,28,phone call,3
S024C003P067R002A111.skeleton,-28.33138,28.113321,10.734615,51.23952,11.078279,4.5070095,-0.028419148,0.8082455,111,step on foot,3
S026C003P041R002A073.skeleton,8.800553,14.646958,-32.730488,-39.24545,7.949625,3.067112,1.0781395,-2.2058227,73,staple book,3
S027C001P081R001A088.skeleton,-27.3412,9.503224,22.546577,21.896236,11.740832,2.4954932,0.853974,-0.49738565,88,take off bag,1
S027C002P006R001A104.skeleton,-39.3174,41.267807,24.776302,-9.828122,6.447051,7.2244143,0.7936895,0.16407873,104,stretch oneself,2
S029C001P089R002A101.skeleton,34.0006,-12.6881275,-11.06382,15.85904,7.996397,1.014827,-3.6427312,-0.16371107,101,cross toe touch,1
S023C002P056R001A086.skeleton,-34.8984,25.388487,-27.077751,12.231891,12.009275,4.1535516,1.3895714,0.23260003,86,apply cream on hand,2
S030C003P093R001A063.skeleton,-44.501198,-14.067151,-9.226528,-2.5308516,11.214848,0.24943142,1.7013606,-1.0435635,63,shoot at basket,3
S011C003P017R002A048.skeleton,-12.317212,63.046936,-22.181147,-13.032566,9.294798,7.480368,-2.4971585,0.76543784,48,nausea/vomiting,3
S012C001P037R001A042.skeleton,37.947903,-45.661602,11.372601,21.192602,7.308127,-1.4897001,-3.3091598,-0.3470991,42,staggering,1
S012C003P015R001A047.skeleton,-44.00633,-0.1212272,-18.188023,22.108969,11.279541,1.2923691,1.679581,1.0726163,47,neck pain,3
S030C003P067R002A103.skeleton,-3.3311388,58.153584,-27.138243,8.506269,8.993335,8.134034,1.8873757,0.48214138,103,yawn,3
S005C002P017R002A041.skeleton,-9.502052,2.7233117,-62.389477,-8.557377,10.393896,2.3659148,-0.7982057,0.4090983,41,sneeze/cough,2
S002C002P003R002A044.skeleton,-10.149325,-55.806747,-66.1097,-17.08074,12.260194,-1.4546678,1.5926254,1.7808889,44,headache,2
S031C003P051R001A069.skeleton,-0.14887543,-55.79137,-20.053919,73.03432,12.621266,-0.5384876,0.92491585,1.2975348,69,thumb up,3
S030C002P041R001A098.skeleton,-43.186806,23.964642,-22.23676,0.4389829,12.480322,3.8313031,1.4269927,2.1032145,98,arm swings,2
S014C001P007R002A002.skeleton,16.870975,-41.22232,13.400681,-37.615017,8.862764,-1.3031923,-0.7675222,0.234832,2,eat meal,1
S007C001P018R002A007.skeleton,-7.529564,-2.872724,52.09033,-26.64544,10.061932,1.5767741,2.293525,1.970068,7,throw,1
S024C003P060R001A068.skeleton,-21.856361,-50.87813,38.687492,26.200178,11.078177,-2.2780745,2.531916,3.0296578,68,flick hair,3
S010C002P021R002A052.skeleton,21.727877,-52.82125,-12.285047,-43.360016,13.651105,-0.19522983,0.05956883,0.6613132,52,pushing,2
S020C001P052R001A113.skeleton,34.706917,-43.92532,72.69568,-12.63607,7.674805,-1.8770759,-0.96763647,-0.27574033,113,cheers and drink,1
